"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"	"Factor Value[Time Point]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Batch run order]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Run order]"	"Term Source REF"	"Term Accession Number"
"2418857"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_101"	"VT_150908_101.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"1"	""	""	"89"	""	""
"2468060"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_103"	"VT_150908_103.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 4"	""	""	"1"	""	""	"91"	""	""
"2468060"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_105"	"VT_150908_105.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 4"	""	""	"1"	""	""	"93"	""	""
"2468060"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_107"	"VT_150908_107.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 4"	""	""	"1"	""	""	"95"	""	""
"2413685"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_109"	"VT_150908_109.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"1"	""	""	"97"	""	""
"2413685"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_111"	"VT_150908_111.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"1"	""	""	"99"	""	""
"2413685"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_113"	"VT_150908_113.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"1"	""	""	"101"	""	""
"2473596"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_115"	"VT_150908_115.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 5"	""	""	"1"	""	""	"103"	""	""
"2473596"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_117"	"VT_150908_117.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 5"	""	""	"1"	""	""	"105"	""	""
"2473596"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_119"	"VT_150908_119.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 5"	""	""	"1"	""	""	"107"	""	""
"2450278"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_133"	"VT_150908_133.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3A"	""	""	"1"	""	""	"109"	""	""
"2450278"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_135"	"VT_150908_135.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3A"	""	""	"1"	""	""	"111"	""	""
"2450278"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_137"	"VT_150908_137.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3A"	""	""	"1"	""	""	"113"	""	""
"2453190"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_139"	"VT_150908_139.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 4"	""	""	"1"	""	""	"115"	""	""
"2453190"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_141"	"VT_150908_141.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 4"	""	""	"1"	""	""	"117"	""	""
"2453190"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_143"	"VT_150908_143.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 4"	""	""	"1"	""	""	"119"	""	""
"2421735"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_145"	"VT_150908_145.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"1"	""	""	"121"	""	""
"2421735"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_147"	"VT_150908_147.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"1"	""	""	"123"	""	""
"2421735"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_149"	"VT_150908_149.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"1"	""	""	"125"	""	""
"2413686"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_151"	"VT_150908_151.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"1"	""	""	"127"	""	""
"2413686"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_153"	"VT_150908_153.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"1"	""	""	"129"	""	""
"2413686"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_155"	"VT_150908_155.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"1"	""	""	"131"	""	""
"2473984"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_157"	"VT_150908_157.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 7"	""	""	"1"	""	""	"133"	""	""
"2473984"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_159"	"VT_150908_159.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 7"	""	""	"1"	""	""	"135"	""	""
"2473984"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_161"	"VT_150908_161.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 7"	""	""	"1"	""	""	"137"	""	""
"2454761"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_163"	"VT_150908_163.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 5"	""	""	"1"	""	""	"139"	""	""
"2454761"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_165"	"VT_150908_165.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 5"	""	""	"1"	""	""	"141"	""	""
"2454761"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_167"	"VT_150908_167.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 5"	""	""	"1"	""	""	"143"	""	""
"2413687"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_175"	"VT_150908_175.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"1"	""	""	"145"	""	""
"2413687"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_177"	"VT_150908_177.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"1"	""	""	"147"	""	""
"2413687"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_179"	"VT_150908_179.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"1"	""	""	"149"	""	""
"2464248"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_181"	"VT_150908_181.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 5"	""	""	"1"	""	""	"151"	""	""
"2464248"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_183"	"VT_150908_183.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 5"	""	""	"1"	""	""	"153"	""	""
"2464248"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_185"	"VT_150908_185.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 5"	""	""	"1"	""	""	"155"	""	""
"2454969"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_187"	"VT_150908_187.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3A"	""	""	"1"	""	""	"157"	""	""
"2454969"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_189"	"VT_150908_189.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3A"	""	""	"1"	""	""	"159"	""	""
"2454969"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_191"	"VT_150908_191.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3A"	""	""	"1"	""	""	"161"	""	""
"2418856"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_193"	"VT_150908_193.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"1"	""	""	"163"	""	""
"2418856"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_195"	"VT_150908_195.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"1"	""	""	"165"	""	""
"2418856"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_197"	"VT_150908_197.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"1"	""	""	"167"	""	""
"2473985"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_199"	"VT_150908_199.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 7"	""	""	"1"	""	""	"169"	""	""
"2473985"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_201"	"VT_150908_201.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 7"	""	""	"1"	""	""	"171"	""	""
"2473985"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_203"	"VT_150908_203.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 7"	""	""	"1"	""	""	"173"	""	""
"2421362"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_211"	"VT_150908_211.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"1"	""	""	"175"	""	""
"2421362"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150908_213"	"VT_150908_213.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"1"	""	""	"177"	""	""
