"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Factor Value[Metabolite source]"	"Term Source REF"	"Term Accession Number"	"Sample Name"	"Factor Value[Compound]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Time point]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Batch]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Replicate]"	"Term Source REF"	"Term Accession Number"
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_94"	"diclofenac"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_96"	"diclofenac"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_98"	"potassium bromate"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_100"	"monuron"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_102"	"untreated"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_104"	"monuron"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_106"	"monuron"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_108"	"mannitol"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_110"	"mannitol"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_112"	"diclofenac"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_114"	"ochratoxin A"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_116"	"diclofenac"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_118"	"monuron"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_120"	"mannitol"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_122"	"untreated"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_124"	"potassium bromate"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_126"	"diclofenac"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_128"	"nifedipine"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_130"	"untreated"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_132"	"untreated"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_134"	"mannitol"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_136"	"monuron"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_138"	"potassium bromate"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_140"	"potassium bromate"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_142"	"ochratoxin A"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_144"	"diclofenac"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_146"	"nifedipine"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
