"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"	"Factor Value[Run order]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Batch number]"	"Term Source REF"	"Term Accession Number"
"F27"	"Extraction"	""	""	"FP_27"	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_F87"	"global_positive_Batch1_F87.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"104"	""	""	"1"	""	""
"F28"	"Extraction"	""	""	"FP_28"	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_F79"	"global_positive_Batch2_F79.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"202"	""	""	"2"	""	""
"F29"	"Extraction"	""	""	"FP_29"	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_F80"	"global_positive_Batch2_F80.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"203"	""	""	"2"	""	""
"F30"	"Extraction"	""	""	"FP_30"	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_F88"	"global_positive_Batch1_F88.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"106"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC1    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC1"	"global_positive_Batch1_QC1.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"1"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC11    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC2"	"global_positive_Batch1_QC2.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"7"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC12    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC3"	"global_positive_Batch1_QC3.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"13"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC10   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC4"	"global_positive_Batch1_QC4.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"18"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC13  "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC5"	"global_positive_Batch1_QC5.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"22"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC15   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC6"	"global_positive_Batch1_QC6.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"28"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC16   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC7"	"global_positive_Batch1_QC7.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"34"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC5     "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC8"	"global_positive_Batch1_QC8.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"40"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC6    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC9"	"global_positive_Batch1_QC9.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"46"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC7    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC10"	"global_positive_Batch1_QC10.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"52"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC8    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC11"	"global_positive_Batch1_QC11.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"57"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC9     "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC12"	"global_positive_Batch1_QC12.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"63"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC17   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC13"	"global_positive_Batch1_QC13.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"69"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC18  "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC14"	"global_positive_Batch1_QC14.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"75"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC19   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC15"	"global_positive_Batch1_QC15.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"81"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC20   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC16"	"global_positive_Batch1_QC16.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"87"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC21    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC17"	"global_positive_Batch1_QC17.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"93"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC22    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC18"	"global_positive_Batch1_QC18.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"99"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC23   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC19"	"global_positive_Batch1_QC19.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"105"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC37  "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch1_QC1"	"global_positive_Batch1_QC1.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"109"	""	""	"1"	""	""
"QC"	"Extraction"	""	""	"QC24   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC2"	"global_positive_Batch2_QC2.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"115"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC25   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC3"	"global_positive_Batch2_QC3.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"121"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC26    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC4"	"global_positive_Batch2_QC4.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"127"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC27   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC5"	"global_positive_Batch2_QC5.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"133"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC28    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC6"	"global_positive_Batch2_QC6.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"139"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC29    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC7"	"global_positive_Batch2_QC7.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"145"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC30   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC8"	"global_positive_Batch2_QC8.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"151"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC1   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC9"	"global_positive_Batch2_QC9.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"157"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC2    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC10"	"global_positive_Batch2_QC10.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"163"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC3     "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC11"	"global_positive_Batch2_QC11.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"169"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC31   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC12"	"global_positive_Batch2_QC12.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"175"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC32   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC13"	"global_positive_Batch2_QC13.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"181"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC33   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC14"	"global_positive_Batch2_QC14.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"187"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC34   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC15"	"global_positive_Batch2_QC15.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"193"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC35   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC16"	"global_positive_Batch2_QC16.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"199"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC36    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC17"	"global_positive_Batch2_QC17.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"205"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC38   "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC18"	"global_positive_Batch2_QC18.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"211"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC39    "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC19"	"global_positive_Batch2_QC19.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"216"	""	""	"2"	""	""
"QC"	"Extraction"	""	""	"QC14  "	"Chromatography"	"Shimadzu Prominence HPLC system"	""	""	"C18 (3.5 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1500"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Batch2_QC20"	"global_positive_Batch2_QC20.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	""	"217"	""	""	"2"	""	""
