"Sample Name"	"Protocol REF"	"Parameter Value[Sample mounting]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample preservation]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sectioning instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Section thickness]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Labeled Extract Name"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Spatial resolution]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Pixel size x]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Pixel size y]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max count of pixel x]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max count of pixel y]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max dimension x]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max dimension y]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector mode]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Native spectrum identifier format]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Spectrum representation]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Raw datafile format]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument software]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Line scan direction]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Linescan sequence]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Scan pattern]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Scan type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of scans]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Raw Spectral Data File"	"Protocol REF"	"Parameter Value[Stain]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[High-res image]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Low-res image]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Parameter Value[Data Transformation software]"	"Term Source REF"	"Term Accession Number"	"Data Transformation Name"	"Data Transformation Name"	"Metabolite Assignment File"
"LNTO39_7_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"82"	""	""	"84"	""	""	"6150"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"6300"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"6888"	""	""	"LNTO39_7_1"	"LNTO39_7_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO39_7_1.jpg"	""	""	"Data transformation"	""	"LNTO39_7_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO39_7_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"69"	""	""	"68"	""	""	"5175"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"4692"	""	""	"LNTO39_7_2"	"LNTO39_7_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO39_7_2.jpg"	""	""	"Data transformation"	""	"LNTO39_7_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO39_8M_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"69"	""	""	"68"	""	""	"5175"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"4692"	""	""	"LNTO39_8M_1"	"LNTO39_8M_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO39_8M_1.jpg"	""	""	"Data transformation"	""	"LNTO39_8M_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO39_8M_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"62"	""	""	"54"	""	""	"4650"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"4050"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"3348"	""	""	"LNTO39_8M_2"	"LNTO39_8M_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO39_8M_2.jpg"	""	""	"Data transformation"	""	"LNTO39_8M_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO39_8M_3"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"62"	""	""	"68"	""	""	"4650"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"4216"	""	""	"LNTO39_8M_3"	"LNTO39_8M_3.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO39_8M_3.jpg"	""	""	"Data transformation"	""	"LNTO39_8M_3.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO39_8M_4"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"69"	""	""	"68"	""	""	"5175"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"4692"	""	""	"LNTO39_8M_4"	"LNTO39_8M_4.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO39_8M_4.jpg"	""	""	"Data transformation"	""	"LNTO39_8M_4.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO40_17_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"108"	""	""	"112"	""	""	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"8400"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"12096"	""	""	"LNTO40_17_1"	"LNTO40_17_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO40_17_1.jpg"	""	""	"Data transformation"	""	"LNTO40_17_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO40_17_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	""	""	""	""	""	""	"82"	""	""	"94"	""	""	""	""	""	""	""	""	""	""	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"7708"	""	""	"LNTO40_17_2"	"LNTO40_17_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO40_17_2.jpg"	""	""	"Data transformation"	""	"LNTO40_17_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO40_17_3"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"121"	""	""	"98"	""	""	"9075"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"7350"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"11858"	""	""	"LNTO40_17_3"	"LNTO40_17_3.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO40_17_3.jpg"	""	""	"Data transformation"	""	"LNTO40_17_3.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO40_17_4"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"102"	""	""	"97"	""	""	"7650"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"7275"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"9894"	""	""	"LNTO40_17_4"	"LNTO40_17_4.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO40_17_4.jpg"	""	""	"Data transformation"	""	"LNTO40_17_4.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO40_17_5"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"62"	""	""	"81"	""	""	"4650"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"6075"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"5022"	""	""	"LNTO40_17_5"	"LNTO40_17_5.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO40_17_5.jpg"	""	""	"Data transformation"	""	"LNTO40_17_5.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO40_17_6"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"95"	""	""	"94"	""	""	"7125"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"7050"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"8930"	""	""	"LNTO40_17_6"	"LNTO40_17_6.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO40_17_6.jpg"	""	""	"Data transformation"	""	"LNTO40_17_6.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO40_7_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"69"	""	""	"68"	""	""	"5175"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"4692"	""	""	"LNTO40_7_1"	"LNTO40_7_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO40_7_1.jpg"	""	""	"Data transformation"	""	"LNTO40_7_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO40_7_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"89"	""	""	"88"	""	""	"6675"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"6600"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"7832"	""	""	"LNTO40_7_2"	"LNTO40_7_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO40_7_2.jpg"	""	""	"Data transformation"	""	"LNTO40_7_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
