"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[cholestasis]"	"Term Source REF"	"Term Accession Number"	"Factor Value[treatment with HLJDD]"	"Term Source REF"	"Term Accession Number"
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCg8"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCg9"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCg10"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCh1"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCh2"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCh3"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCh4"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCh5"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCh6"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCh7"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCh8"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCh9"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCh10"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCi1"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCi2"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCi3"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCi4"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCi5"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCi6"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCi7"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCi8"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCi9"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCj1"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCj2"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCj3"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCj4"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCj5"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCj6"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCj7"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCj8"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCj9"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAi5"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
